19:16:45, 4.248534408108942,4.007997899219908,0.04398493308188586,4.212492295673916,0.19655172706677995, 1024, 32, 8, 6, 256, 8, 1.5, 0.1, 0.001
19:21:28, 4.337497799020064,4.101532890085588,0.03947383387569796,4.306661401476179,0.1964912309981229, 1024, 32, 8, 6, 256, 8, 1.5, 0.1, 0.005
19:26:21, 4.19606521622888,3.9582951767691252,0.04262038060174934,4.103164366313389,0.1951497457921505, 1024, 32, 8, 6, 256, 8, 1.5, 0.3, 0.001
19:31:30, 3.831917754674362,3.7586949881860767,0.061769921206316705,3.9573380606515065,0.011452860333088595, 1024, 32, 8, 6, 256, 8, 1.5, 0.3, 0.005
19:36:46, 3.766480849961103,3.7407094179573708,0.02444448489380085,3.8579610756465366,0.0013269400095835455, 1024, 32, 8, 6, 256, 8, 0.5, 0.1, 0.001
19:42:03, 4.1984549530765465,4.174799538495248,0.018490245451399108,4.08579911504473,0.005165181559788292, 1024, 32, 8, 6, 256, 8, 0.5, 0.1, 0.005
19:47:09, 3.8980555097262064,3.820907493432363,0.022993132409950098,3.847325461251395,0.054154876437193404, 1024, 32, 8, 6, 256, 8, 0.5, 0.3, 0.001
19:52:13, 4.136560781248685,4.011856198310852,0.020180861851007773,4.047830751964024,0.10452378691366777, 1024, 32, 8, 6, 256, 8, 0.5, 0.3, 0.005
19:56:51, 4.191159308966943,3.94828128410598,0.04626797187000008,4.297105721064976,0.19661017242124526, 1024, 32, 8, 6, 512, 8, 1.5, 0.1, 0.001
20:01:47, 4.118806575906688,3.874485570808937,0.04776934103976036,4.025427034923008,0.19655172706677995, 1024, 32, 8, 6, 512, 8, 1.5, 0.1, 0.005
20:07:02, 4.083052437184221,3.896474050263227,0.04526088386774063,4.056851489203317,0.14131756076368235, 1024, 32, 8, 6, 512, 8, 1.5, 0.3, 0.001
20:12:01, 4.173356713919804,3.936744237768239,0.040060852140445136,4.0407319750104636,0.19655172706677995, 1024, 32, 8, 6, 512, 8, 1.5, 0.3, 0.005
20:17:15, 3.924258750060509,3.899774662379561,0.01792765733111521,3.8837413447243825,0.006556434189531438, 1024, 32, 8, 6, 512, 8, 0.5, 0.1, 0.001
20:22:17, 3.9227832637984177,3.8519168311151963,0.01994768276425271,3.809781789779663,0.05091875151666845, 1024, 32, 8, 6, 512, 8, 0.5, 0.1, 0.005
20:27:32, 4.0740617636976575,3.942688933734236,0.013919272724988645,4.16975610596793,0.11745358782756174, 1024, 32, 8, 6, 512, 8, 0.5, 0.3, 0.001
20:32:45, 4.041453764356416,4.015673255098277,0.019374156242300725,3.9777772086007253,0.0064063825853297425, 1024, 32, 8, 6, 512, 8, 0.5, 0.3, 0.005
20:35:44, 4.146722847017749,3.9058002726785066,0.04437096124707625,4.0820633343287875,0.19655172706677995, 1024, 32, 8, 3, 256, 8, 1.5, 0.1, 0.001
20:38:44, 4.154759896003593,3.9109321287122825,0.04721772048811791,4.054134505135672,0.19661017242124526, 1024, 32, 8, 3, 256, 8, 1.5, 0.1, 0.005
20:41:32, 4.222664845617194,3.987882655963563,0.03829107930262884,4.239524466650827,0.1964912309981229, 1024, 32, 8, 3, 256, 8, 1.5, 0.3, 0.001
20:44:28, 4.369281760577498,4.134518142404227,0.03821206391499988,4.324300357273647,0.19655172706677995, 1024, 32, 8, 3, 256, 8, 1.5, 0.3, 0.005
20:47:24, 4.024984820135709,3.912963632879586,0.01467056964235059,3.8476390498025075,0.09735062935164776, 1024, 32, 8, 3, 256, 8, 0.5, 0.1, 0.001
20:50:21, 4.144026941266553,3.9342990250423036,0.018792780565804447,4.255626916885376,0.19093523290136766, 1024, 32, 8, 3, 256, 8, 0.5, 0.1, 0.005
20:53:20, 4.15999292519133,3.9535548484931557,0.01793706633339999,3.995554106576102,0.18850111222620738, 1024, 32, 8, 3, 256, 8, 0.5, 0.3, 0.001
20:56:16, 4.121407044344935,3.9072235822677612,0.019856506910432,4.019488845552717,0.19432699050882768, 1024, 32, 8, 3, 256, 8, 0.5, 0.3, 0.005
20:59:18, 4.027265088311557,3.8291650229486924,0.040528526850815476,3.932922976357596,0.15757156786476745, 1024, 32, 8, 3, 512, 8, 1.5, 0.1, 0.001
21:02:17, 4.171751181284587,3.9378555281120433,0.037404521303087995,4.066224472863333,0.1964912309981229, 1024, 32, 8, 3, 512, 8, 1.5, 0.1, 0.005
21:05:21, 3.9887375831604004,3.7399645740703003,0.05216285078075983,3.882809570857457,0.19661017242124526, 1024, 32, 8, 3, 512, 8, 1.5, 0.3, 0.001
21:08:23, 4.161645934499544,3.9224599312091697,0.042634401470422745,4.25666127886091,0.19655172706677995, 1024, 32, 8, 3, 512, 8, 1.5, 0.3, 0.005
21:11:04, 4.002692835084323,3.8292172777241675,0.013047951353906557,3.791618517466954,0.16042762660774693, 1024, 32, 8, 3, 512, 8, 0.5, 0.1, 0.001
21:14:01, 4.017469577621996,3.884423624005234,0.015569756599960098,4.163140944072178,0.11747622481759704, 1024, 32, 8, 3, 512, 8, 0.5, 0.1, 0.005
21:16:49, 3.85555178543617,3.758272343668444,0.014416588197365916,4.07340213230678,0.08286286108516927, 1024, 32, 8, 3, 512, 8, 0.5, 0.3, 0.001
21:19:32, 3.9942813081256414,3.78132441488363,0.019604272587950958,4.087194749287197,0.19335265811217034, 1024, 32, 8, 3, 512, 8, 0.5, 0.3, 0.005
21:24:31, 4.368355265979109,4.161383468529274,0.03668497557398574,4.39592170715332,0.17028695992033543, 1024, 32, 4, 6, 256, 8, 1.5, 0.1, 0.001
21:29:13, 4.497072412256609,4.265561375701637,0.03502001809446435,4.342046363013131,0.1964912309981229, 1024, 32, 4, 6, 256, 8, 1.5, 0.1, 0.005
21:33:55, 4.296687293470952,4.060566998364632,0.039629222465711725,4.307902608598981,0.1964912309981229, 1024, 32, 4, 6, 256, 8, 1.5, 0.3, 0.001
21:38:42, 4.304413672151236,4.062853957044667,0.045008130724830876,4.288751806531634,0.19655172706677995, 1024, 32, 4, 6, 256, 8, 1.5, 0.3, 0.005
21:43:36, 4.168414517452843,4.148052190479479,0.018842469361659727,4.219422272273472,0.001519857296156452, 1024, 32, 4, 6, 256, 8, 0.5, 0.1, 0.001
21:48:29, 4.181818049529503,4.076093723034036,0.01779745915776183,4.2561119965144565,0.08792689977342198, 1024, 32, 4, 6, 256, 8, 0.5, 0.1, 0.005
21:53:26, 4.285197203619438,4.261857551440858,0.01683093274110242,4.259562969207764,0.006508686161077206, 1024, 32, 4, 6, 256, 8, 0.5, 0.3, 0.001
21:58:33, 4.2700891165897765,4.2166721985257904,0.017029270915121866,4.473093237195696,0.03638761366139455, 1024, 32, 4, 6, 256, 8, 0.5, 0.3, 0.005
22:03:47, 4.229116004088829,3.992379801026706,0.04018460082468288,4.260045153754098,0.19655172706677995, 1024, 32, 4, 6, 512, 8, 1.5, 0.1, 0.001
22:09:07, 3.969394461583283,3.7212104595313638,0.05459045202045117,3.930366107395717,0.19359356657428256, 1024, 32, 4, 6, 512, 8, 1.5, 0.1, 0.005
22:14:09, 3.9968169639850486,3.859392396334944,0.03818978298583935,4.05290242603847,0.09923481091792727, 1024, 32, 4, 6, 512, 8, 1.5, 0.3, 0.001
